ISO,year,base_year,currency,source,ver,gdp_defl
JAM,2000,2023,USD,WEO,Apr2024,0.558500103211659
JAM,2001,2023,USD,WEO,Apr2024,0.559344281173633
JAM,2002,2023,USD,WEO,Apr2024,0.587255932053693
JAM,2003,2023,USD,WEO,Apr2024,0.549638305796484
JAM,2004,2023,USD,WEO,Apr2024,0.585311950316434
JAM,2005,2023,USD,WEO,Apr2024,0.640447289478208
JAM,2006,2023,USD,WEO,Apr2024,0.661910071512447
JAM,2007,2023,USD,WEO,Apr2024,0.703557656665264
JAM,2008,2023,USD,WEO,Apr2024,0.756830801079037
JAM,2009,2023,USD,WEO,Apr2024,0.690281325802946
JAM,2010,2023,USD,WEO,Apr2024,0.763150895814027
JAM,2011,2023,USD,WEO,Apr2024,0.822000239845742
JAM,2012,2023,USD,WEO,Apr2024,0.846315496219378
JAM,2013,2023,USD,WEO,Apr2024,0.812854596679802
JAM,2014,2023,USD,WEO,Apr2024,0.788418747479937
JAM,2015,2023,USD,WEO,Apr2024,0.797918518784423
JAM,2016,2023,USD,WEO,Apr2024,0.783587175890565
JAM,2017,2023,USD,WEO,Apr2024,0.813995847432205
JAM,2018,2023,USD,WEO,Apr2024,0.84777160056484
JAM,2019,2023,USD,WEO,Apr2024,0.848212361927809
JAM,2020,2023,USD,WEO,Apr2024,0.827075539618716
JAM,2021,2023,USD,WEO,Apr2024,0.835626051586528
JAM,2022,2023,USD,WEO,Apr2024,0.920200487184918
JAM,2023,2023,USD,WEO,Apr2024,1
JAM,2024,2023,USD,WEO,Apr2024,1.04546878907893
JAM,2025,2023,USD,WEO,Apr2024,1.06676386321725
JAM,2026,2023,USD,WEO,Apr2024,1.08460077337364
JAM,2027,2023,USD,WEO,Apr2024,1.10280055010127
JAM,2028,2023,USD,WEO,Apr2024,1.12157246505051
JAM,2029,2023,USD,WEO,Apr2024,1.14067970210234
JOR,1980,2023,USD,WEO,Apr2024,0.364692031696976
JOR,1981,2023,USD,WEO,Apr2024,0.356242693942112
JOR,1982,2023,USD,WEO,Apr2024,0.35920294693358
JOR,1983,2023,USD,WEO,Apr2024,0.372407544003866
JOR,1984,2023,USD,WEO,Apr2024,0.356630726724868
JOR,1985,2023,USD,WEO,Apr2024,0.362715573423307
JOR,1986,2023,USD,WEO,Apr2024,0.438456812918742
JOR,1987,2023,USD,WEO,Apr2024,0.450004352485189
JOR,1988,2023,USD,WEO,Apr2024,0.409679237594362
JOR,1989,2023,USD,WEO,Apr2024,0.308329432204513
JOR,1990,2023,USD,WEO,Apr2024,0.306618400471037
JOR,1991,2023,USD,WEO,Apr2024,0.339416402236222
JOR,1992,2023,USD,WEO,Apr2024,0.358870119769704
JOR,1993,2023,USD,WEO,Apr2024,0.357369942487356
JOR,1994,2023,USD,WEO,Apr2024,0.383139105277709
JOR,1995,2023,USD,WEO,Apr2024,0.386676765177778
JOR,1996,2023,USD,WEO,Apr2024,0.395978402833343
JOR,1997,2023,USD,WEO,Apr2024,0.399826228948494
JOR,1998,2023,USD,WEO,Apr2024,0.427986888534208
JOR,1999,2023,USD,WEO,Apr2024,0.427314667307202
JOR,2000,2023,USD,WEO,Apr2024,0.425248714013266
JOR,2001,2023,USD,WEO,Apr2024,0.430257126551588
JOR,2002,2023,USD,WEO,Apr2024,0.434342475566294
JOR,2003,2023,USD,WEO,Apr2024,0.442976406173635
JOR,2004,2023,USD,WEO,Apr2024,0.455467707694341
JOR,2005,2023,USD,WEO,Apr2024,0.467008236451951
JOR,2006,2023,USD,WEO,Apr2024,0.517556042859075
JOR,2007,2023,USD,WEO,Apr2024,0.54293825193622
JOR,2008,2023,USD,WEO,Apr2024,0.637692018347316
JOR,2009,2023,USD,WEO,Apr2024,0.657857350987283
JOR,2010,2023,USD,WEO,Apr2024,0.710995876293098
JOR,2011,2023,USD,WEO,Apr2024,0.753011446635469
JOR,2012,2023,USD,WEO,Apr2024,0.788814549555563
JOR,2013,2023,USD,WEO,Apr2024,0.837279810584195
JOR,2014,2023,USD,WEO,Apr2024,0.866137407746886
JOR,2015,2023,USD,WEO,Apr2024,0.884929904886242
JOR,2016,2023,USD,WEO,Apr2024,0.896975464719759
JOR,2017,2023,USD,WEO,Apr2024,0.912963037584608
JOR,2018,2023,USD,WEO,Apr2024,0.933717797931939
JOR,2019,2023,USD,WEO,Apr2024,0.941609384646176
JOR,2020,2023,USD,WEO,Apr2024,0.934934458089328
JOR,2021,2023,USD,WEO,Apr2024,0.955546270045696
JOR,2022,2023,USD,WEO,Apr2024,0.980383455255055
JOR,2023,2023,USD,WEO,Apr2024,1
JOR,2024,2023,USD,WEO,Apr2024,1.0239948936737
JOR,2025,2023,USD,WEO,Apr2024,1.04958497649586
JOR,2026,2023,USD,WEO,Apr2024,1.07582465496165
JOR,2027,2023,USD,WEO,Apr2024,1.10272417664951
JOR,2028,2023,USD,WEO,Apr2024,1.13030300614723
JOR,2029,2023,USD,WEO,Apr2024,1.15855514410696
JPN,1960,2023,USD,OECD,Apr2025,0.0937064
JPN,1961,2023,USD,OECD,Apr2025,0.10084813
JPN,1962,2023,USD,OECD,Apr2025,0.1054691
JPN,1963,2023,USD,OECD,Apr2025,0.1107431
JPN,1964,2023,USD,OECD,Apr2025,0.11700298
JPN,1965,2023,USD,OECD,Apr2025,0.12335355
JPN,1966,2023,USD,OECD,Apr2025,0.12965619
JPN,1967,2023,USD,OECD,Apr2025,0.13681808
JPN,1968,2023,USD,OECD,Apr2025,0.14543482
JPN,1969,2023,USD,OECD,Apr2025,0.15353635
JPN,1970,2023,USD,OECD,Apr2025,0.1641821
JPN,1971,2023,USD,OECD,Apr2025,0.1776666
JPN,1972,2023,USD,OECD,Apr2025,0.21253811
JPN,1973,2023,USD,OECD,Apr2025,0.27174593
JPN,1974,2023,USD,OECD,Apr2025,0.305457
JPN,1975,2023,USD,OECD,Apr2025,0.3218661
JPN,1976,2023,USD,OECD,Apr2025,0.34799258
JPN,1977,2023,USD,OECD,Apr2025,0.41021724
JPN,1978,2023,USD,OECD,Apr2025,0.5475958
JPN,1979,2023,USD,OECD,Apr2025,0.54007526
JPN,1980,2023,USD,OECD,Apr2025,0.55060509
JPN,1981,2023,USD,OECD,Apr2025,0.58391703
JPN,1982,2023,USD,OECD,Apr2025,0.52516376
JPN,1983,2023,USD,OECD,Apr2025,0.5558497
JPN,1984,2023,USD,OECD,Apr2025,0.56530299
JPN,1985,2023,USD,OECD,Apr2025,0.56859258
JPN,1986,2023,USD,OECD,Apr2025,0.81944584
JPN,1987,2023,USD,OECD,Apr2025,0.95386995
JPN,1988,2023,USD,OECD,Apr2025,1.0803121
JPN,1989,2023,USD,OECD,Apr2025,1.02514017
JPN,1990,2023,USD,OECD,Apr2025,0.9991233
JPN,1991,2023,USD,OECD,Apr2025,1.10366455
JPN,1992,2023,USD,OECD,Apr2025,1.19021637
JPN,1993,2023,USD,OECD,Apr2025,1.36205054
JPN,1994,2023,USD,OECD,Apr2025,1.48370086
JPN,1995,2023,USD,OECD,Apr2025,1.60298106
JPN,1996,2023,USD,OECD,Apr2025,1.38022075
JPN,1997,2023,USD,OECD,Apr2025,1.24731865
JPN,1998,2023,USD,OECD,Apr2025,1.15267598
JPN,1999,2023,USD,OECD,Apr2025,1.30827703
JPN,2000,2023,USD,OECD,Apr2025,1.36383629
JPN,2001,2023,USD,OECD,Apr2025,1.19692632
JPN,2002,2023,USD,OECD,Apr2025,1.14539693
JPN,2003,2023,USD,OECD,Apr2025,1.21741318
JPN,2004,2023,USD,OECD,Apr2025,1.29057506
JPN,2005,2023,USD,OECD,Apr2025,1.25200136
JPN,2006,2023,USD,OECD,Apr2025,1.17403028
JPN,2007,2023,USD,OECD,Apr2025,1.15189608
JPN,2008,2023,USD,OECD,Apr2025,1.29909635
JPN,2009,2023,USD,OECD,Apr2025,1.43137718
JPN,2010,2023,USD,OECD,Apr2025,1.49470582
JPN,2011,2023,USD,OECD,Apr2025,1.61904029
JPN,2012,2023,USD,OECD,Apr2025,1.60464811
JPN,2013,2023,USD,OECD,Apr2025,1.30769139
JPN,2014,2023,USD,OECD,Apr2025,1.22601848
JPN,2015,2023,USD,OECD,Apr2025,1.09510991
JPN,2016,2023,USD,OECD,Apr2025,1.22301414
JPN,2017,2023,USD,OECD,Apr2025,1.18527952
JPN,2018,2023,USD,OECD,Apr2025,1.20400796
JPN,2019,2023,USD,OECD,Apr2025,1.22711742
JPN,2020,2023,USD,OECD,Apr2025,1.26506825
JPN,2021,2023,USD,OECD,Apr2025,1.22800182
JPN,2022,2023,USD,OECD,Apr2025,1.02961492
JPN,2023,2023,USD,OECD,Apr2025,1
JPN,2024,2023,USD,OECD,Apr2025,0.95388397
JPN,2025,2023,USD,WEO,Apr2024,1.00433721605188
JPN,2026,2023,USD,WEO,Apr2024,1.04010158115757
JPN,2027,2023,USD,WEO,Apr2024,1.06832910406271
JPN,2028,2023,USD,WEO,Apr2024,1.10500204425931
JPN,2029,2023,USD,WEO,Apr2024,1.12475577158846
KAZ,1980,2023,USD,WEO_est,Apr2024,0.00972161367113778
KAZ,1981,2023,USD,WEO_est,Apr2024,0.0107316156184683
KAZ,1982,2023,USD,WEO_est,Apr2024,0.0118465491098941
KAZ,1983,2023,USD,WEO_est,Apr2024,0.0130773157372146
KAZ,1984,2023,USD,WEO_est,Apr2024,0.0144359496849568
KAZ,1985,2023,USD,WEO_est,Apr2024,0.0159357353981721
KAZ,1986,2023,USD,WEO_est,Apr2024,0.017591337475025
KAZ,1987,2023,USD,WEO_est,Apr2024,0.0194189440542364
KAZ,1988,2023,USD,WEO_est,Apr2024,0.0214364250993955
KAZ,1989,2023,USD,WEO_est,Apr2024,0.0236635071278114
KAZ,1990,2023,USD,WEO_est,Apr2024,0.0261219660923673
KAZ,1991,2023,USD,WEO_est,Apr2024,0.0288358403023372
KAZ,1992,2023,USD,WEO,Apr2024,0.0318316654650607
KAZ,1993,2023,USD,WEO,Apr2024,0.0628219653231154
KAZ,1994,2023,USD,WEO,Apr2024,0.165721119381006
KAZ,1995,2023,USD,WEO,Apr2024,0.252818821631557
KAZ,1996,2023,USD,WEO,Apr2024,0.318023077294566
KAZ,1997,2023,USD,WEO,Apr2024,0.329520543501681
KAZ,1998,2023,USD,WEO,Apr2024,0.335432921916748
KAZ,1999,2023,USD,WEO,Apr2024,0.24892630807966
KAZ,2000,2023,USD,WEO,Apr2024,0.245818502109949
KAZ,2001,2023,USD,WEO,Apr2024,0.262297340772995
KAZ,2002,2023,USD,WEO,Apr2024,0.265675054829366
KAZ,2003,2023,USD,WEO,Apr2024,0.304209422390742
KAZ,2004,2023,USD,WEO,Apr2024,0.388451793493416
KAZ,2005,2023,USD,WEO,Apr2024,0.468757111601554
KAZ,2006,2023,USD,WEO,Apr2024,0.600447635770155
KAZ,2007,2023,USD,WEO,Apr2024,0.71369818225509
KAZ,2008,2023,USD,WEO,Apr2024,0.879302639380961
KAZ,2009,2023,USD,WEO,Apr2024,0.750807370977677
KAZ,2010,2023,USD,WEO,Apr2024,0.898398997605924
KAZ,2011,2023,USD,WEO,Apr2024,1.08735673673593
KAZ,2012,2023,USD,WEO,Apr2024,1.11821407639324
KAZ,2013,2023,USD,WEO,Apr2024,1.20129820780842
KAZ,2014,2023,USD,WEO,Apr2024,1.07769667064797
KAZ,2015,2023,USD,WEO,Apr2024,0.888584677967574
KAZ,2016,2023,USD,WEO,Apr2024,0.655708392207138
KAZ,2017,2023,USD,WEO,Apr2024,0.766773228126595
KAZ,2018,2023,USD,WEO,Apr2024,0.791920725064759
KAZ,2019,2023,USD,WEO,Apr2024,0.767651843897265
KAZ,2020,2023,USD,WEO,Apr2024,0.742221644121497
KAZ,2021,2023,USD,WEO,Apr2024,0.821469855269006
KAZ,2022,2023,USD,WEO,Apr2024,0.9098815181375
KAZ,2023,2023,USD,WEO,Apr2024,1
KAZ,2024,2023,USD,WEO,Apr2024,1.10472738180874
KAZ,2025,2023,USD,WEO,Apr2024,1.10293065670833
KAZ,2026,2023,USD,WEO,Apr2024,1.12899880547487
KAZ,2027,2023,USD,WEO,Apr2024,1.16625713923597
KAZ,2028,2023,USD,WEO,Apr2024,1.20256312964961
KAZ,2029,2023,USD,WEO,Apr2024,1.23352831322364
KEN,1980,2023,USD,WEO,Apr2024,0.607592385879331
KEN,1981,2023,USD,WEO,Apr2024,0.54972485103353
KEN,1982,2023,USD,WEO,Apr2024,0.503830773664732
KEN,1983,2023,USD,WEO,Apr2024,0.458642278500576
KEN,1984,2023,USD,WEO,Apr2024,0.468389323033978
KEN,1985,2023,USD,WEO,Apr2024,0.447866412310348
KEN,1986,2023,USD,WEO,Apr2024,0.497217007736459
KEN,1987,2023,USD,WEO,Apr2024,0.515128183521877
KEN,1988,2023,USD,WEO,Apr2024,0.503453570746449
KEN,1989,2023,USD,WEO,Apr2024,0.477359591077329
KEN,1990,2023,USD,WEO,Apr2024,0.477026497817933
KEN,1991,2023,USD,WEO,Apr2024,0.444486747391185
KEN,1992,2023,USD,WEO,Apr2024,0.442562112714056
KEN,1993,2023,USD,WEO,Apr2024,0.307744517138178
KEN,1994,2023,USD,WEO,Apr2024,0.35938106277541
KEN,1995,2023,USD,WEO,Apr2024,0.436836370156332
KEN,1996,2023,USD,WEO,Apr2024,0.47486486076162
KEN,1997,2023,USD,WEO,Apr2024,0.47909970843227
KEN,1998,2023,USD,WEO,Apr2024,0.524455332670044
KEN,1999,2023,USD,WEO,Apr2024,0.462525262197168
KEN,2000,2023,USD,WEO,Apr2024,0.451307734537279
KEN,2001,2023,USD,WEO,Apr2024,0.445742998082752
KEN,2002,2023,USD,WEO,Apr2024,0.451510070731827
KEN,2003,2023,USD,WEO,Apr2024,0.492989430758121
KEN,2004,2023,USD,WEO,Apr2024,0.501965497837187
KEN,2005,2023,USD,WEO,Apr2024,0.548385821953376
KEN,2006,2023,USD,WEO,Apr2024,0.584223983161529
KEN,2007,2023,USD,WEO,Apr2024,0.676508477229377
KEN,2008,2023,USD,WEO,Apr2024,0.754943571954826
KEN,2009,2023,USD,WEO,Apr2024,0.753700880685753
KEN,2010,2023,USD,WEO,Apr2024,0.74788133315982
KEN,2011,2023,USD,WEO,Apr2024,0.72945128905402
KEN,2012,2023,USD,WEO,Apr2024,0.845201020381869
KEN,2013,2023,USD,WEO,Apr2024,0.890726359456432
KEN,2014,2023,USD,WEO,Apr2024,0.940135310565421
KEN,2015,2023,USD,WEO,Apr2024,0.921502757893735
KEN,2016,2023,USD,WEO,Apr2024,0.94010747938184
KEN,2017,2023,USD,WEO,Apr2024,0.992081096133064
KEN,2018,2023,USD,WEO,Apr2024,1.05619874141748
KEN,2019,2023,USD,WEO,Apr2024,1.09326263595531
KEN,2020,2023,USD,WEO,Apr2024,1.10263661450655
KEN,2021,2023,USD,WEO,Apr2024,1.11587764350631
KEN,2022,2023,USD,WEO,Apr2024,1.10135154255759
KEN,2023,2023,USD,WEO,Apr2024,1
KEN,2024,2023,USD,WEO,Apr2024,0.909570098291298
KEN,2025,2023,USD,WEO,Apr2024,0.910475431778075
KEN,2026,2023,USD,WEO,Apr2024,0.930898793135562
KEN,2027,2023,USD,WEO,Apr2024,0.945075480275522
KEN,2028,2023,USD,WEO,Apr2024,0.963270342575302
KEN,2029,2023,USD,WEO,Apr2024,0.981894468903949
KGZ,1980,2023,USD,WEO_est,Apr2024,0.0784079318094611
KGZ,1981,2023,USD,WEO_est,Apr2024,0.0827821758011863
KGZ,1982,2023,USD,WEO_est,Apr2024,0.0874004513603509
KGZ,1983,2023,USD,WEO_est,Apr2024,0.0922763725894191
KGZ,1984,2023,USD,WEO_est,Apr2024,0.0974243130982741
KGZ,1985,2023,USD,WEO_est,Apr2024,0.102859448375834
KGZ,1986,2023,USD,WEO_est,Apr2024,0.108597800525506
KGZ,1987,2023,USD,WEO_est,Apr2024,0.114656285496358
KGZ,1988,2023,USD,WEO_est,Apr2024,0.121052762949236
KGZ,1989,2023,USD,WEO_est,Apr2024,0.127806088904819
KGZ,1990,2023,USD,WEO_est,Apr2024,0.134936171328832
KGZ,1991,2023,USD,WEO_est,Apr2024,0.142464028818248
KGZ,1992,2023,USD,WEO,Apr2024,0.150411852561509
KGZ,1993,2023,USD,WEO,Apr2024,0.125383410148985
KGZ,1994,2023,USD,WEO,Apr2024,0.260508400260828
KGZ,1995,2023,USD,WEO,Apr2024,0.371159719035405
KGZ,1996,2023,USD,WEO,Apr2024,0.422980904135883
KGZ,1997,2023,USD,WEO,Apr2024,0.373208884446387
KGZ,1998,2023,USD,WEO,Apr2024,0.337119378097069
KGZ,1999,2023,USD,WEO,Apr2024,0.247812530685831
KGZ,2000,2023,USD,WEO,Apr2024,0.258863018265424
KGZ,2001,2023,USD,WEO,Apr2024,0.273989966591156
KGZ,2002,2023,USD,WEO,Apr2024,0.28859193692134
KGZ,2003,2023,USD,WEO,Apr2024,0.322354958781806
KGZ,2004,2023,USD,WEO,Apr2024,0.347310082357975
KGZ,2005,2023,USD,WEO,Apr2024,0.386423326607793
KGZ,2006,2023,USD,WEO,Apr2024,0.432407123345789
KGZ,2007,2023,USD,WEO,Apr2024,0.534582281311187
KGZ,2008,2023,USD,WEO,Apr2024,0.670865227279204
KGZ,2009,2023,USD,WEO,Apr2024,0.595077080693351
KGZ,2010,2023,USD,WEO,Apr2024,0.611157483116455
KGZ,2011,2023,USD,WEO,Apr2024,0.745729152714746
KGZ,2012,2023,USD,WEO,Apr2024,0.795277986694794
KGZ,2013,2023,USD,WEO,Apr2024,0.796382542681121
KGZ,2014,2023,USD,WEO,Apr2024,0.779353006288037
KGZ,2015,2023,USD,WEO,Apr2024,0.670994964000937
KGZ,2016,2023,USD,WEO,Apr2024,0.656110596747029
KGZ,2017,2023,USD,WEO,Apr2024,0.708249034897812
KGZ,2018,2023,USD,WEO,Apr2024,0.735048233171122
KGZ,2019,2023,USD,WEO,Apr2024,0.79625882858605
KGZ,2020,2023,USD,WEO,Apr2024,0.757919457719321
KGZ,2021,2023,USD,WEO,Apr2024,0.802744736833127
KGZ,2022,2023,USD,WEO,Apr2024,0.951996643444227
KGZ,2023,2023,USD,WEO,Apr2024,1
KGZ,2024,2023,USD,WEO,Apr2024,1.01918788510195
KGZ,2025,2023,USD,WEO,Apr2024,1.05506392828654
KGZ,2026,2023,USD,WEO,Apr2024,1.08109167470831
KGZ,2027,2023,USD,WEO,Apr2024,1.09964613440054
KGZ,2028,2023,USD,WEO,Apr2024,1.11028350791641
KGZ,2029,2023,USD,WEO,Apr2024,1.12105026146927
KHM,1980,2023,USD,WEO_est,Apr2024,0.022880645011569
KHM,1981,2023,USD,WEO_est,Apr2024,0.024508102247409
KHM,1982,2023,USD,WEO_est,Apr2024,0.0262513174548075
KHM,1983,2023,USD,WEO_est,Apr2024,0.0281185242805135
KHM,1984,2023,USD,WEO_est,Apr2024,0.0301185420150803
KHM,1985,2023,USD,WEO_est,Apr2024,0.0322608172486067
KHM,1986,2023,USD,WEO_est,Apr2024,0.0345554684893742
KHM,1987,2023,USD,WEO,Apr2024,0.037013333956123
KHM,1988,2023,USD,WEO,Apr2024,0.0663437650574188
KHM,1989,2023,USD,WEO,Apr2024,0.0805471419982507
KHM,1990,2023,USD,WEO,Apr2024,0.206879521454171
KHM,1991,2023,USD,WEO,Apr2024,0.430042143395656
KHM,1992,2023,USD,WEO,Apr2024,0.487195159705747
KHM,1993,2023,USD,WEO,Apr2024,0.465799211272965
KHM,1994,2023,USD,WEO,Apr2024,0.490605057825469
KHM,1995,2023,USD,WEO,Apr2024,0.576215346060073
KHM,1996,2023,USD,WEO,Apr2024,0.554445512981233
KHM,1997,2023,USD,WEO,Apr2024,0.523460706822522
KHM,1998,2023,USD,WEO,Apr2024,0.454511134938112
KHM,1999,2023,USD,WEO,Apr2024,0.452601033667836
KHM,2000,2023,USD,WEO,Apr2024,0.431197243492523
KHM,2001,2023,USD,WEO,Apr2024,0.449941487411286
KHM,2002,2023,USD,WEO,Apr2024,0.459395629294752
KHM,2003,2023,USD,WEO,Apr2024,0.467113080476662
KHM,2004,2023,USD,WEO,Apr2024,0.496412539114698
KHM,2005,2023,USD,WEO,Apr2024,0.525992470962203
KHM,2006,2023,USD,WEO,Apr2024,0.560361325337833
KHM,2007,2023,USD,WEO,Apr2024,0.61558568575189
KHM,2008,2023,USD,WEO,Apr2024,0.688541731004982
KHM,2009,2023,USD,WEO,Apr2024,0.679424630349772
KHM,2010,2023,USD,WEO,Apr2024,0.714207438568494
KHM,2011,2023,USD,WEO,Apr2024,0.772867877923559
KHM,2012,2023,USD,WEO,Apr2024,0.799166062295408
KHM,2013,2023,USD,WEO,Apr2024,0.823111152425209
KHM,2014,2023,USD,WEO,Apr2024,0.84810484848641
KHM,2015,2023,USD,WEO,Apr2024,0.869230895758112
KHM,2016,2023,USD,WEO,Apr2024,0.884512324904063
KHM,2017,2023,USD,WEO,Apr2024,0.904695988059388
KHM,2018,2023,USD,WEO,Apr2024,0.938858971341922
KHM,2019,2023,USD,WEO,Apr2024,0.961598004555808
KHM,2020,2023,USD,WEO,Apr2024,0.942664048226998
KHM,2021,2023,USD,WEO,Apr2024,0.957069450286479
KHM,2022,2023,USD,WEO,Apr2024,0.979939523115518
KHM,2023,2023,USD,WEO,Apr2024,1
KHM,2024,2023,USD,WEO,Apr2024,1.01735718157369
KHM,2025,2023,USD,WEO,Apr2024,1.03460458679948
KHM,2026,2023,USD,WEO,Apr2024,1.0529511345153
KHM,2027,2023,USD,WEO,Apr2024,1.07193774613133
KHM,2028,2023,USD,WEO,Apr2024,1.09122116730221
KHM,2029,2023,USD,WEO,Apr2024,1.11067372758847
KIR,1980,2023,USD,WEO,Apr2024,0.296218049759525
KIR,1981,2023,USD,WEO,Apr2024,0.296046681023596
KIR,1982,2023,USD,WEO,Apr2024,0.28220577072313
KIR,1983,2023,USD,WEO,Apr2024,0.293833422756427
KIR,1984,2023,USD,WEO,Apr2024,0.282895517197671
KIR,1985,2023,USD,WEO,Apr2024,0.249345166081531
KIR,1986,2023,USD,WEO,Apr2024,0.25564948231543
KIR,1987,2023,USD,WEO,Apr2024,0.291214764991084
KIR,1988,2023,USD,WEO,Apr2024,0.302242644643675
KIR,1989,2023,USD,WEO,Apr2024,0.326015710233933
KIR,1990,2023,USD,WEO,Apr2024,0.339087058097851
KIR,1991,2023,USD,WEO,Apr2024,0.398241797577931
KIR,1992,2023,USD,WEO,Apr2024,0.48582136323658
KIR,1993,2023,USD,WEO,Apr2024,0.462795184910989
KIR,1994,2023,USD,WEO,Apr2024,0.515015017286927
KIR,1995,2023,USD,WEO,Apr2024,0.516183237204636
KIR,1996,2023,USD,WEO,Apr2024,0.606269495116815
KIR,1997,2023,USD,WEO,Apr2024,0.591818977173791
KIR,1998,2023,USD,WEO,Apr2024,0.531232924590135
KIR,1999,2023,USD,WEO,Apr2024,0.567615610924108
KIR,2000,2023,USD,WEO,Apr2024,0.517947170589831
KIR,2001,2023,USD,WEO,Apr2024,0.463458689027546
KIR,2002,2023,USD,WEO,Apr2024,0.527132419688127
KIR,2003,2023,USD,WEO,Apr2024,0.692667441669608
KIR,2004,2023,USD,WEO,Apr2024,0.747204225627258
KIR,2005,2023,USD,WEO,Apr2024,0.808603626923869
KIR,2006,2023,USD,WEO,Apr2024,0.751030562770115
KIR,2007,2023,USD,WEO,Apr2024,0.897944731855007
KIR,2008,2023,USD,WEO,Apr2024,1.00605770494366
KIR,2009,2023,USD,WEO,Apr2024,0.947314216669817
KIR,2010,2023,USD,WEO,Apr2024,1.09401108582851
KIR,2011,2023,USD,WEO,Apr2024,1.25089472871959
KIR,2012,2023,USD,WEO,Apr2024,1.24862765520301
KIR,2013,2023,USD,WEO,Apr2024,1.13102780714287
KIR,2014,2023,USD,WEO,Apr2024,1.11138080619248
KIR,2015,2023,USD,WEO,Apr2024,0.954134261908255
KIR,2016,2023,USD,WEO,Apr2024,0.960589422829669
KIR,2017,2023,USD,WEO,Apr2024,0.997443715730204
KIR,2018,2023,USD,WEO,Apr2024,1.01145640685601
KIR,2019,2023,USD,WEO,Apr2024,0.908326746149913
KIR,2020,2023,USD,WEO,Apr2024,0.942926857870173
KIR,2021,2023,USD,WEO,Apr2024,1.12487999903226
KIR,2022,2023,USD,WEO,Apr2024,1.01167505376344
KIR,2023,2023,USD,WEO,Apr2024,1
KIR,2024,2023,USD,WEO,Apr2024,1.05397579495447
KIR,2025,2023,USD,WEO,Apr2024,1.08041538173286
KIR,2026,2023,USD,WEO,Apr2024,1.09975390822168
KIR,2027,2023,USD,WEO,Apr2024,1.12240414690951
KIR,2028,2023,USD,WEO,Apr2024,1.14122701533755
KIR,2029,2023,USD,WEO,Apr2024,1.16184453640485
KNA,1980,2023,USD,WEO,Apr2024,0.2481200135183
KNA,1981,2023,USD,WEO,Apr2024,0.287411401395714
KNA,1982,2023,USD,WEO,Apr2024,0.310111229347244
KNA,1983,2023,USD,WEO,Apr2024,0.31261947963888
KNA,1984,2023,USD,WEO,Apr2024,0.332621431856855
KNA,1985,2023,USD,WEO,Apr2024,0.346846714540442
KNA,1986,2023,USD,WEO,Apr2024,0.375462579241602
KNA,1987,2023,USD,WEO,Apr2024,0.396331409614873
KNA,1988,2023,USD,WEO,Apr2024,0.425168729574202
KNA,1989,2023,USD,WEO,Apr2024,0.445891656401111
KNA,1990,2023,USD,WEO,Apr2024,0.479522837034748
KNA,1991,2023,USD,WEO,Apr2024,0.464259777166615
KNA,1992,2023,USD,WEO,Apr2024,0.499698555584733
KNA,1993,2023,USD,WEO,Apr2024,0.51652902686308
KNA,1994,2023,USD,WEO,Apr2024,0.548529855289917
KNA,1995,2023,USD,WEO,Apr2024,0.571107833566436
KNA,1996,2023,USD,WEO,Apr2024,0.574277014401779
KNA,1997,2023,USD,WEO,Apr2024,0.601956302889302
KNA,1998,2023,USD,WEO,Apr2024,0.621318628462449
KNA,1999,2023,USD,WEO,Apr2024,0.635312855821443
KNA,2000,2023,USD,WEO,Apr2024,0.626697682965727
KNA,2001,2023,USD,WEO,Apr2024,0.64740490043519
KNA,2002,2023,USD,WEO,Apr2024,0.670727533036109
KNA,2003,2023,USD,WEO,Apr2024,0.680790104314412
KNA,2004,2023,USD,WEO,Apr2024,0.707671516329861
KNA,2005,2023,USD,WEO,Apr2024,0.695776686008102
KNA,2006,2023,USD,WEO,Apr2024,0.794143857500113
KNA,2007,2023,USD,WEO,Apr2024,0.84455947367745
KNA,2008,2023,USD,WEO,Apr2024,0.857764067938162
KNA,2009,2023,USD,WEO,Apr2024,0.883197203405565
KNA,2010,2023,USD,WEO,Apr2024,0.888511666563011
KNA,2011,2023,USD,WEO,Apr2024,0.938351570441869
KNA,2012,2023,USD,WEO,Apr2024,0.930817163989671
KNA,2013,2023,USD,WEO,Apr2024,0.93393972474939
KNA,2014,2023,USD,WEO,Apr2024,0.94546160801283
KNA,2015,2023,USD,WEO,Apr2024,0.942671016147151
KNA,2016,2023,USD,WEO,Apr2024,0.954597608894705
KNA,2017,2023,USD,WEO,Apr2024,1.00277319311586
KNA,2018,2023,USD,WEO,Apr2024,0.999317615953791
KNA,2019,2023,USD,WEO,Apr2024,0.988090692082952
KNA,2020,2023,USD,WEO,Apr2024,0.923517853639895
KNA,2021,2023,USD,WEO,Apr2024,0.90546798704588
KNA,2022,2023,USD,WEO,Apr2024,0.942479868913858
KNA,2023,2023,USD,WEO,Apr2024,1
KNA,2024,2023,USD,WEO,Apr2024,1.01383329941373
KNA,2025,2023,USD,WEO,Apr2024,1.03505606495839
KNA,2026,2023,USD,WEO,Apr2024,1.05664668614343
KNA,2027,2023,USD,WEO,Apr2024,1.07828493866161
KNA,2028,2023,USD,WEO,Apr2024,1.09985129999587
KNA,2029,2023,USD,WEO,Apr2024,1.1224150946893
